group,id,course,semester,grade
15,418,Tribal Lore and Traditions,2,11
15,418,Tribal Lore and Traditions,2,11.5
15,418,Tribal Lore and Traditions,2,9
15,418,Warfare and Diplomacy,2,8
15,418,Warfare and Diplomacy,2,9.5
15,418,Warfare and Diplomacy,2,6.5
15,418,Warfare and Diplomacy,2,7.5
15,418,Warfare and Diplomacy,2,8
15,418,Warfare and Diplomacy,2,6
15,418,Warfare and Diplomacy,2,5
15,418,Warfare and Diplomacy,2,15
15,427,Art and Symbolism,1,7
15,427,Art and Symbolism,1,7
15,427,Art and Symbolism,1,3
15,427,Art and Symbolism,1,10.5
15,427,Art and Symbolism,1,2.5
15,427,Art and Symbolism,1,6
15,427,Astronomy and Celestial Navigation,2,9
15,427,Astronomy and Celestial Navigation,2,10
15,427,Astronomy and Celestial Navigation,2,6.5
15,427,Astronomy and Celestial Navigation,2,12
15,427,Environmental Stewardship,1,5
15,427,Environmental Stewardship,1,8.25
15,427,Environmental Stewardship,1,4.75
15,427,Environmental Stewardship,1,13.25
15,427,Herbalism and Medicine,2,14
15,427,Herbalism and Medicine,2,13
15,427,Herbalism and Medicine,2,12.5
15,427,Herbalism and Medicine,2,12
15,427,Hunting and Gathering Skills,2,13.5
15,427,Hunting and Gathering Skills,2,8.5
15,427,Hunting and Gathering Skills,2,11.5
15,427,Hunting and Gathering Skills,2,7.5
15,427,Hunting and Gathering Skills,2,14.5
15,427,Hunting and Gathering Skills,2,10.5
15,427,Hunting and Gathering Skills,2,16
15,427,Hunting and Gathering Skills,2,13
15,427,Hunting and Gathering Skills,2,13
15,427,Hunting and Gathering Skills,2,14
15,427,Language and Linguistics,2,10.5
15,427,Language and Linguistics,2,8.5
15,427,Language and Linguistics,2,11.25
15,427,Shamanism and Spiritual Practices,2,13.75
15,427,Shamanism and Spiritual Practices,2,15.75
15,427,Shamanism and Spiritual Practices,2,13.75
15,427,Shamanism and Spiritual Practices,2,12.75
15,427,Shamanism and Spiritual Practices,2,15.25
15,427,Shamanism and Spiritual Practices,2,15
15,427,Shamanism and Spiritual Practices,2,15
15,427,Social Organization and Governance,2,9
15,427,Social Organization and Governance,2,11
15,427,Social Organization and Governance,2,11.5
15,427,Social Organization and Governance,2,11.5
15,427,Tribal Lore and Traditions,2,9
15,427,Tribal Lore and Traditions,2,11
15,427,Tribal Lore and Traditions,2,14
15,427,Tribal Lore and Traditions,2,6
15,427,Tribal Lore and Traditions,2,8
15,427,Tribal Lore and Traditions,2,9
15,427,Tribal Lore and Traditions,2,10
15,427,Warfare and Diplomacy,2,8.5
15,427,Warfare and Diplomacy,2,3
15,427,Warfare and Diplomacy,2,11
15,427,Warfare and Diplomacy,2,6.5
15,427,Warfare and Diplomacy,2,9
15,427,Warfare and Diplomacy,2,10.5
15,427,Warfare and Diplomacy,2,3
15,427,Warfare and Diplomacy,2,8.5
15,495,Art and Symbolism,1,6
15,495,Art and Symbolism,1,7.5
15,495,Art and Symbolism,1,7
15,495,Art and Symbolism,1,6
15,495,Art and Symbolism,1,9
15,495,Art and Symbolism,1,13
15,495,Art and Symbolism,1,8.5
15,495,Art and Symbolism,1,8
15,495,Astronomy and Celestial Navigation,2,12.5
15,495,Astronomy and Celestial Navigation,2,8.5
15,495,Astronomy and Celestial Navigation,2,8.5
15,495,Environmental Stewardship,1,5.5
15,495,Environmental Stewardship,1,8
15,495,Environmental Stewardship,1,8.25
15,495,Environmental Stewardship,1,4.5
15,495,Environmental Stewardship,1,6.75
15,495,Herbalism and Medicine,2,11
15,495,Herbalism and Medicine,2,14
15,495,Herbalism and Medicine,2,12.5
15,495,Hunting and Gathering Skills,2,7.5
15,495,Hunting and Gathering Skills,2,11
15,495,Hunting and Gathering Skills,2,15
15,495,Hunting and Gathering Skills,2,11.5
15,495,Hunting and Gathering Skills,2,15
15,495,Hunting and Gathering Skills,2,9
15,495,Hunting and Gathering Skills,2,10.5
15,495,Hunting and Gathering Skills,2,10.5
15,495,Hunting and Gathering Skills,2,12
15,495,Hunting and Gathering Skills,2,10
15,495,Language and Linguistics,2,9.25
15,495,Language and Linguistics,2,8.5
15,495,Language and Linguistics,2,11.25
15,495,Shamanism and Spiritual Practices,2,15
15,495,Shamanism and Spiritual Practices,2,15.5
15,495,Shamanism and Spiritual Practices,2,14.75
15,495,Shamanism and Spiritual Practices,2,15.25
15,495,Shamanism and Spiritual Practices,2,15.25
15,495,Shamanism and Spiritual Practices,2,14.25
15,495,Shamanism and Spiritual Practices,2,12.25
15,495,Social Organization and Governance,2,14.5
15,495,Social Organization and Governance,2,8.5
15,495,Social Organization and Governance,2,5
15,495,Social Organization and Governance,2,8.5
15,495,Tribal Lore and Traditions,2,9
15,495,Tribal Lore and Traditions,2,10.5
15,495,Tribal Lore and Traditions,2,11
15,495,Tribal Lore and Traditions,2,11
15,495,Tribal Lore and Traditions,2,9
15,495,Tribal Lore and Traditions,2,8.5
15,495,Tribal Lore and Traditions,2,9
15,495,Warfare and Diplomacy,2,9.5
15,495,Warfare and Diplomacy,2,10
15,495,Warfare and Diplomacy,2,6
15,495,Warfare and Diplomacy,2,7.5
15,495,Warfare and Diplomacy,2,5
15,495,Warfare and Diplomacy,2,5
15,495,Warfare and Diplomacy,2,9
15,495,Warfare and Diplomacy,2,11
15,502,Art and Symbolism,1,7.5
15,502,Art and Symbolism,1,4
15,502,Art and Symbolism,1,11.5
15,502,Art and Symbolism,1,11.5
15,502,Art and Symbolism,1,6
15,502,Art and Symbolism,1,7.5
15,502,Art and Symbolism,1,3
15,502,Astronomy and Celestial Navigation,2,9.5
15,502,Astronomy and Celestial Navigation,2,6.5
15,502,Astronomy and Celestial Navigation,2,12
15,502,Astronomy and Celestial Navigation,2,9
15,502,Environmental Stewardship,1,6.75
15,502,Environmental Stewardship,1,10.75
15,502,Environmental Stewardship,1,8
15,502,Environmental Stewardship,1,7.5
15,502,Herbalism and Medicine,2,9.5
15,502,Herbalism and Medicine,2,11.5
15,502,Hunting and Gathering Skills,2,13.5
15,502,Hunting and Gathering Skills,2,14.5
15,502,Hunting and Gathering Skills,2,13.5
15,502,Hunting and Gathering Skills,2,9
15,502,Hunting and Gathering Skills,2,10.5
15,502,Hunting and Gathering Skills,2,8
15,502,Hunting and Gathering Skills,2,14.5
15,502,Hunting and Gathering Skills,2,16.5
15,502,Hunting and Gathering Skills,2,13
15,502,Hunting and Gathering Skills,2,11.5
15,502,Language and Linguistics,2,8.25
15,502,Language and Linguistics,2,6.75
15,502,Language and Linguistics,2,10.25
15,502,Shamanism and Spiritual Practices,2,14
15,502,Shamanism and Spiritual Practices,2,15.25
15,502,Shamanism and Spiritual Practices,2,13.75
15,502,Shamanism and Spiritual Practices,2,15
15,502,Shamanism and Spiritual Practices,2,14
15,502,Shamanism and Spiritual Practices,2,13.75
15,502,Shamanism and Spiritual Practices,2,14
15,502,Social Organization and Governance,2,8
15,502,Social Organization and Governance,2,12
15,502,Social Organization and Governance,2,9.5
15,502,Tribal Lore and Traditions,2,11.5
15,502,Tribal Lore and Traditions,2,8.5
15,502,Tribal Lore and Traditions,2,12
15,502,Tribal Lore and Traditions,2,7
15,502,Tribal Lore and Traditions,2,7
15,502,Tribal Lore and Traditions,2,10
15,502,Tribal Lore and Traditions,2,7.5
15,502,Warfare and Diplomacy,2,10.5
15,502,Warfare and Diplomacy,2,3
15,502,Warfare and Diplomacy,2,13.5
15,502,Warfare and Diplomacy,2,7
15,502,Warfare and Diplomacy,2,7.5
15,502,Warfare and Diplomacy,2,10
15,502,Warfare and Diplomacy,2,8
15,502,Warfare and Diplomacy,2,6
15,503,Art and Symbolism,1,1
15,503,Art and Symbolism,1,9
15,503,Art and Symbolism,1,5
15,503,Art and Symbolism,1,10
15,503,Art and Symbolism,1,8.5
15,503,Art and Symbolism,1,7.5
15,503,Art and Symbolism,1,11.5
15,503,Art and Symbolism,1,4.5
15,503,Astronomy and Celestial Navigation,2,9.5
15,503,Astronomy and Celestial Navigation,2,9.5
15,503,Astronomy and Celestial Navigation,2,9.5
15,503,Astronomy and Celestial Navigation,2,8.5
15,503,Environmental Stewardship,1,0.5
15,503,Environmental Stewardship,1,9
15,503,Environmental Stewardship,1,10.5
15,503,Environmental Stewardship,1,10.75
15,503,Environmental Stewardship,1,16.5
15,503,Herbalism and Medicine,2,14
15,503,Herbalism and Medicine,2,12
15,503,Herbalism and Medicine,2,13
15,503,Herbalism and Medicine,2,11.5
15,503,Hunting and Gathering Skills,2,9
15,503,Hunting and Gathering Skills,2,9
15,503,Hunting and Gathering Skills,2,10
15,503,Hunting and Gathering Skills,2,13.5
15,503,Hunting and Gathering Skills,2,9
15,503,Hunting and Gathering Skills,2,11
15,503,Hunting and Gathering Skills,2,14
15,503,Hunting and Gathering Skills,2,15.5
15,503,Hunting and Gathering Skills,2,10
15,503,Hunting and Gathering Skills,2,18
15,503,Language and Linguistics,2,7.25
15,503,Language and Linguistics,2,8.75
15,503,Language and Linguistics,2,9.5
15,503,Shamanism and Spiritual Practices,2,14.25
15,503,Shamanism and Spiritual Practices,2,15.25
15,503,Shamanism and Spiritual Practices,2,13.5
15,503,Shamanism and Spiritual Practices,2,14.5
15,503,Shamanism and Spiritual Practices,2,13.75
15,503,Shamanism and Spiritual Practices,2,15.25
15,503,Shamanism and Spiritual Practices,2,14.25
15,503,Social Organization and Governance,2,7
15,503,Social Organization and Governance,2,7.5
15,503,Social Organization and Governance,2,11
15,503,Social Organization and Governance,2,11
15,503,Tribal Lore and Traditions,2,11
15,503,Tribal Lore and Traditions,2,8.5
15,503,Tribal Lore and Traditions,2,12
15,503,Tribal Lore and Traditions,2,10.5
15,503,Tribal Lore and Traditions,2,9.5
15,503,Tribal Lore and Traditions,2,8
15,503,Tribal Lore and Traditions,2,11.5
15,503,Warfare and Diplomacy,2,8.5
15,503,Warfare and Diplomacy,2,9.5
15,503,Warfare and Diplomacy,2,9
15,503,Warfare and Diplomacy,2,9.5
15,503,Warfare and Diplomacy,2,6
15,503,Warfare and Diplomacy,2,10.5
15,503,Warfare and Diplomacy,2,9.5
15,518,Art and Symbolism,1,8.5
15,518,Art and Symbolism,1,9
15,518,Art and Symbolism,1,12
15,518,Art and Symbolism,1,6
15,518,Art and Symbolism,1,6
15,518,Art and Symbolism,1,4.5
15,518,Art and Symbolism,1,9.5
15,518,Art and Symbolism,1,7.5
15,518,Astronomy and Celestial Navigation,2,10
15,518,Astronomy and Celestial Navigation,2,9.5
15,518,Astronomy and Celestial Navigation,2,11
15,518,Astronomy and Celestial Navigation,2,10
15,518,Environmental Stewardship,1,7
15,518,Environmental Stewardship,1,5
15,518,Environmental Stewardship,1,5.5
15,518,Environmental Stewardship,1,5.5
15,518,Environmental Stewardship,1,5.75
15,518,Herbalism and Medicine,2,13
15,518,Herbalism and Medicine,2,14.5
15,518,Herbalism and Medicine,2,12.5
15,518,Herbalism and Medicine,2,15
15,518,Hunting and Gathering Skills,2,16.5
15,518,Hunting and Gathering Skills,2,16
15,518,Hunting and Gathering Skills,2,12
15,518,Hunting and Gathering Skills,2,14
15,518,Hunting and Gathering Skills,2,17.5
15,518,Hunting and Gathering Skills,2,12
15,518,Hunting and Gathering Skills,2,13.5
15,518,Hunting and Gathering Skills,2,14.5
15,518,Hunting and Gathering Skills,2,14
15,518,Language and Linguistics,2,9.25
15,518,Language and Linguistics,2,9.75
15,518,Language and Linguistics,2,10
15,518,Shamanism and Spiritual Practices,2,13.25
15,518,Shamanism and Spiritual Practices,2,13
15,518,Shamanism and Spiritual Practices,2,16.25
15,518,Shamanism and Spiritual Practices,2,13.25
15,518,Shamanism and Spiritual Practices,2,14.25
15,518,Shamanism and Spiritual Practices,2,13.25
15,518,Shamanism and Spiritual Practices,2,16.25
15,518,Social Organization and Governance,2,11
15,518,Social Organization and Governance,2,12.5
15,518,Social Organization and Governance,2,8.5
15,518,Social Organization and Governance,2,14.5
15,518,Tribal Lore and Traditions,2,8.5
15,518,Tribal Lore and Traditions,2,9.5
15,518,Tribal Lore and Traditions,2,9
15,518,Tribal Lore and Traditions,2,9
15,518,Tribal Lore and Traditions,2,8
15,518,Tribal Lore and Traditions,2,9.5
15,518,Tribal Lore and Traditions,2,11.5
15,518,Warfare and Diplomacy,2,11.5
15,518,Warfare and Diplomacy,2,8.5
15,518,Warfare and Diplomacy,2,10
15,518,Warfare and Diplomacy,2,7
15,518,Warfare and Diplomacy,2,6.5
15,518,Warfare and Diplomacy,2,9
15,518,Warfare and Diplomacy,2,12
15,529,Art and Symbolism,1,6.5
15,529,Art and Symbolism,1,5.5
15,529,Art and Symbolism,1,3.5
15,529,Art and Symbolism,1,8
15,529,Art and Symbolism,1,5.5
15,529,Art and Symbolism,1,4.5
15,529,Art and Symbolism,1,7.5
15,529,Art and Symbolism,1,7.5
15,529,Astronomy and Celestial Navigation,2,9.5
15,529,Astronomy and Celestial Navigation,2,9
15,529,Astronomy and Celestial Navigation,2,10.5
15,529,Astronomy and Celestial Navigation,2,10.5
15,529,Environmental Stewardship,1,7
15,529,Environmental Stewardship,1,10.5
15,529,Environmental Stewardship,1,10.25
15,529,Environmental Stewardship,1,3.5
15,529,Environmental Stewardship,1,8.25
15,529,Herbalism and Medicine,2,13.5
15,529,Herbalism and Medicine,2,12
15,529,Herbalism and Medicine,2,12.5
15,529,Herbalism and Medicine,2,14
15,529,Hunting and Gathering Skills,2,13.5
15,529,Hunting and Gathering Skills,2,11
15,529,Hunting and Gathering Skills,2,10
15,529,Hunting and Gathering Skills,2,12
15,529,Hunting and Gathering Skills,2,13
15,529,Hunting and Gathering Skills,2,12.5
15,529,Hunting and Gathering Skills,2,12
15,529,Hunting and Gathering Skills,2,13.5
15,529,Hunting and Gathering Skills,2,12
15,529,Hunting and Gathering Skills,2,16
15,529,Language and Linguistics,2,10.5
15,529,Language and Linguistics,2,8.75
15,529,Language and Linguistics,2,9.25
15,529,Shamanism and Spiritual Practices,2,15.75
15,529,Shamanism and Spiritual Practices,2,14.25
15,529,Shamanism and Spiritual Practices,2,15.25
15,529,Shamanism and Spiritual Practices,2,13.25
15,529,Shamanism and Spiritual Practices,2,15.25
15,529,Shamanism and Spiritual Practices,2,12.75
15,529,Social Organization and Governance,2,9
15,529,Social Organization and Governance,2,13
15,529,Social Organization and Governance,2,9.5
15,529,Social Organization and Governance,2,15
15,529,Tribal Lore and Traditions,2,11.5
15,529,Tribal Lore and Traditions,2,8
15,529,Tribal Lore and Traditions,2,9.5
15,529,Tribal Lore and Traditions,2,9
15,529,Tribal Lore and Traditions,2,12
15,529,Tribal Lore and Traditions,2,11.5
15,529,Tribal Lore and Traditions,2,10
15,529,Warfare and Diplomacy,2,7.5
15,529,Warfare and Diplomacy,2,9.5
15,529,Warfare and Diplomacy,2,6.5
15,529,Warfare and Diplomacy,2,5.5
15,529,Warfare and Diplomacy,2,12.5
15,529,Warfare and Diplomacy,2,9
15,529,Warfare and Diplomacy,2,9.5
15,529,Warfare and Diplomacy,2,7
15,532,Art and Symbolism,1,6.5
15,532,Art and Symbolism,1,9.5
15,532,Art and Symbolism,1,9
15,532,Art and Symbolism,1,7.5
15,532,Art and Symbolism,1,6.5
15,532,Art and Symbolism,1,5
15,532,Art and Symbolism,1,7
15,532,Astronomy and Celestial Navigation,2,10
15,532,Astronomy and Celestial Navigation,2,8
15,532,Astronomy and Celestial Navigation,2,8.5
15,532,Astronomy and Celestial Navigation,2,5.5
15,532,Environmental Stewardship,1,7.75
15,532,Environmental Stewardship,1,7
15,532,Environmental Stewardship,1,8.75
15,532,Environmental Stewardship,1,9.25
15,532,Environmental Stewardship,1,9
15,532,Herbalism and Medicine,2,12
15,532,Herbalism and Medicine,2,12.5
15,532,Herbalism and Medicine,2,13
15,532,Herbalism and Medicine,2,12
15,532,Hunting and Gathering Skills,2,14
15,532,Hunting and Gathering Skills,2,15.5
15,532,Hunting and Gathering Skills,2,11
15,532,Hunting and Gathering Skills,2,16.5
15,532,Hunting and Gathering Skills,2,13.5
15,532,Hunting and Gathering Skills,2,11
15,532,Hunting and Gathering Skills,2,13.5
15,532,Hunting and Gathering Skills,2,10.5
15,532,Hunting and Gathering Skills,2,8
15,532,Language and Linguistics,2,11.25
15,532,Language and Linguistics,2,10.75
15,532,Language and Linguistics,2,10
15,532,Shamanism and Spiritual Practices,2,15
15,532,Shamanism and Spiritual Practices,2,12.75
15,532,Shamanism and Spiritual Practices,2,15.25
15,532,Shamanism and Spiritual Practices,2,14.25
15,532,Shamanism and Spiritual Practices,2,13
15,532,Shamanism and Spiritual Practices,2,15.75
15,532,Shamanism and Spiritual Practices,2,14
15,532,Social Organization and Governance,2,5.5
15,532,Social Organization and Governance,2,7.5
15,532,Social Organization and Governance,2,6
15,532,Social Organization and Governance,2,11
15,532,Tribal Lore and Traditions,2,11
15,532,Tribal Lore and Traditions,2,10
15,532,Tribal Lore and Traditions,2,8
15,532,Tribal Lore and Traditions,2,10
15,532,Tribal Lore and Traditions,2,9.5
15,532,Tribal Lore and Traditions,2,10
15,532,Tribal Lore and Traditions,2,8
15,532,Warfare and Diplomacy,2,7
15,532,Warfare and Diplomacy,2,10.5
15,532,Warfare and Diplomacy,2,9.5
15,532,Warfare and Diplomacy,2,7
15,532,Warfare and Diplomacy,2,7
15,532,Warfare and Diplomacy,2,9.5
15,532,Warfare and Diplomacy,2,11
15,532,Warfare and Diplomacy,2,11.5
15,580,Art and Symbolism,1,7.5
15,580,Art and Symbolism,1,7
15,580,Art and Symbolism,1,6.5
15,580,Art and Symbolism,1,5
15,580,Art and Symbolism,1,6.5
15,580,Art and Symbolism,1,2.5
15,580,Art and Symbolism,1,6
15,580,Astronomy and Celestial Navigation,2,8
15,580,Astronomy and Celestial Navigation,2,7.5
15,580,Astronomy and Celestial Navigation,2,9
15,580,Astronomy and Celestial Navigation,2,10
15,580,Environmental Stewardship,1,2
15,580,Environmental Stewardship,1,7.75
15,580,Environmental Stewardship,1,8
15,580,Environmental Stewardship,1,10.75
15,580,Environmental Stewardship,1,6.25
15,580,Herbalism and Medicine,2,14
15,580,Herbalism and Medicine,2,11.5
15,580,Herbalism and Medicine,2,12.5
15,580,Hunting and Gathering Skills,2,14.5
15,580,Hunting and Gathering Skills,2,15.5
15,580,Hunting and Gathering Skills,2,12
15,580,Hunting and Gathering Skills,2,12
15,580,Hunting and Gathering Skills,2,13
15,580,Hunting and Gathering Skills,2,15
15,580,Hunting and Gathering Skills,2,13
15,580,Hunting and Gathering Skills,2,13.5
15,580,Hunting and Gathering Skills,2,13
15,580,Hunting and Gathering Skills,2,12
15,580,Language and Linguistics,2,8.25
15,580,Language and Linguistics,2,10.75
15,580,Language and Linguistics,2,11
15,580,Shamanism and Spiritual Practices,2,15.25
15,580,Shamanism and Spiritual Practices,2,13.5
15,580,Shamanism and Spiritual Practices,2,14.75
15,580,Shamanism and Spiritual Practices,2,13.75
15,580,Shamanism and Spiritual Practices,2,13.5
15,580,Shamanism and Spiritual Practices,2,13.75
15,580,Shamanism and Spiritual Practices,2,11.5
15,580,Social Organization and Governance,2,11.5
15,580,Social Organization and Governance,2,10.5
15,580,Social Organization and Governance,2,12
15,580,Social Organization and Governance,2,5.5
15,580,Tribal Lore and Traditions,2,10
15,580,Tribal Lore and Traditions,2,11.5
15,580,Tribal Lore and Traditions,2,8.5
15,580,Tribal Lore and Traditions,2,9.5
15,580,Tribal Lore and Traditions,2,8.5
15,580,Tribal Lore and Traditions,2,10
15,580,Tribal Lore and Traditions,2,7.5
15,580,Warfare and Diplomacy,2,7.5
15,580,Warfare and Diplomacy,2,7
15,580,Warfare and Diplomacy,2,9
15,580,Warfare and Diplomacy,2,8.5
15,580,Warfare and Diplomacy,2,7
15,580,Warfare and Diplomacy,2,5.5
15,580,Warfare and Diplomacy,2,12
15,581,Art and Symbolism,1,4
15,581,Art and Symbolism,1,4
15,581,Art and Symbolism,1,7
15,581,Art and Symbolism,1,5.5
15,581,Art and Symbolism,1,5
15,581,Art and Symbolism,1,10.5
15,581,Art and Symbolism,1,11
15,581,Astronomy and Celestial Navigation,2,9.5
15,581,Astronomy and Celestial Navigation,2,9.5
15,581,Astronomy and Celestial Navigation,2,10
15,581,Astronomy and Celestial Navigation,2,10.5
15,581,Environmental Stewardship,1,8.75
15,581,Environmental Stewardship,1,4
15,581,Environmental Stewardship,1,4.75
15,581,Environmental Stewardship,1,7.5
15,581,Herbalism and Medicine,2,10.5
15,581,Herbalism and Medicine,2,12
15,581,Herbalism and Medicine,2,13.5
15,581,Herbalism and Medicine,2,13.5
15,581,Hunting and Gathering Skills,2,6.5
15,581,Hunting and Gathering Skills,2,13
15,581,Hunting and Gathering Skills,2,16.5
15,581,Hunting and Gathering Skills,2,9.5
15,581,Hunting and Gathering Skills,2,13
15,581,Hunting and Gathering Skills,2,10
15,581,Hunting and Gathering Skills,2,11.5
15,581,Hunting and Gathering Skills,2,10
15,581,Hunting and Gathering Skills,2,15.5
15,581,Language and Linguistics,2,9.25
15,581,Language and Linguistics,2,8
15,581,Language and Linguistics,2,7.75
15,581,Shamanism and Spiritual Practices,2,13.75
15,581,Shamanism and Spiritual Practices,2,14.5
15,581,Shamanism and Spiritual Practices,2,13.5
15,581,Shamanism and Spiritual Practices,2,14.25
15,581,Shamanism and Spiritual Practices,2,16
15,581,Shamanism and Spiritual Practices,2,12.5
15,581,Shamanism and Spiritual Practices,2,15.25
15,581,Social Organization and Governance,2,8
15,581,Social Organization and Governance,2,11
15,581,Social Organization and Governance,2,5.5
15,581,Social Organization and Governance,2,11
15,581,Tribal Lore and Traditions,2,8
15,581,Tribal Lore and Traditions,2,8.5
15,581,Tribal Lore and Traditions,2,9.5
15,581,Tribal Lore and Traditions,2,9.5
15,581,Tribal Lore and Traditions,2,8
15,581,Tribal Lore and Traditions,2,9.5
15,581,Tribal Lore and Traditions,2,8
15,581,Warfare and Diplomacy,2,5
15,581,Warfare and Diplomacy,2,9
15,581,Warfare and Diplomacy,2,7.5
15,581,Warfare and Diplomacy,2,9
15,581,Warfare and Diplomacy,2,8.5
15,581,Warfare and Diplomacy,2,3.5
15,581,Warfare and Diplomacy,2,4
15,590,Art and Symbolism,1,3.5
15,590,Art and Symbolism,1,3.5
15,590,Art and Symbolism,1,9.5
15,590,Art and Symbolism,1,10
15,590,Art and Symbolism,1,7.5
15,590,Art and Symbolism,1,6
15,590,Art and Symbolism,1,5.5
15,590,Astronomy and Celestial Navigation,2,7.5
15,590,Astronomy and Celestial Navigation,2,8.5
15,590,Astronomy and Celestial Navigation,2,9.5
15,590,Environmental Stewardship,1,11
15,590,Environmental Stewardship,1,14
15,590,Environmental Stewardship,1,9.5
15,590,Environmental Stewardship,1,6
15,590,Environmental Stewardship,1,11
15,590,Herbalism and Medicine,2,14
15,590,Herbalism and Medicine,2,12.5
15,590,Herbalism and Medicine,2,12
15,590,Herbalism and Medicine,2,14
15,590,Hunting and Gathering Skills,2,5
15,590,Hunting and Gathering Skills,2,12
15,590,Hunting and Gathering Skills,2,8
15,590,Hunting and Gathering Skills,2,15
15,590,Hunting and Gathering Skills,2,10
15,590,Hunting and Gathering Skills,2,12.5
15,590,Hunting and Gathering Skills,2,8.5
15,590,Hunting and Gathering Skills,2,14
15,590,Hunting and Gathering Skills,2,13
15,590,Hunting and Gathering Skills,2,9
15,590,Language and Linguistics,2,11.5
15,590,Language and Linguistics,2,9.25
15,590,Language and Linguistics,2,11
15,590,Shamanism and Spiritual Practices,2,15.75
15,590,Shamanism and Spiritual Practices,2,14
15,590,Shamanism and Spiritual Practices,2,14.25
15,590,Shamanism and Spiritual Practices,2,13.25
15,590,Shamanism and Spiritual Practices,2,16.25
15,590,Shamanism and Spiritual Practices,2,14.25
15,590,Shamanism and Spiritual Practices,2,13
15,590,Social Organization and Governance,2,13.5
15,590,Social Organization and Governance,2,13.5
15,590,Social Organization and Governance,2,10.5
15,590,Social Organization and Governance,2,11
15,590,Tribal Lore and Traditions,2,9.5
15,590,Tribal Lore and Traditions,2,9
15,590,Tribal Lore and Traditions,2,8
15,590,Tribal Lore and Traditions,2,7
15,590,Tribal Lore and Traditions,2,9
15,590,Tribal Lore and Traditions,2,10.5
15,590,Tribal Lore and Traditions,2,8.5
15,590,Warfare and Diplomacy,2,9.5
15,590,Warfare and Diplomacy,2,7.5
15,590,Warfare and Diplomacy,2,8.5
15,590,Warfare and Diplomacy,2,14
15,590,Warfare and Diplomacy,2,10
15,590,Warfare and Diplomacy,2,9.5
15,590,Warfare and Diplomacy,2,8.5
15,590,Warfare and Diplomacy,2,11.5
15,594,Art and Symbolism,1,6.5
15,594,Art and Symbolism,1,6.5
15,594,Art and Symbolism,1,9
15,594,Art and Symbolism,1,6.5
15,594,Art and Symbolism,1,5
15,594,Art and Symbolism,1,7
15,594,Art and Symbolism,1,6.5
15,594,Art and Symbolism,1,9
15,594,Astronomy and Celestial Navigation,2,8
15,594,Astronomy and Celestial Navigation,2,7
15,594,Environmental Stewardship,1,9.25
15,594,Environmental Stewardship,1,12
15,594,Environmental Stewardship,1,9.75
15,594,Environmental Stewardship,1,12.5
15,594,Environmental Stewardship,1,11.25
15,594,Herbalism and Medicine,2,13
15,594,Herbalism and Medicine,2,12
15,594,Herbalism and Medicine,2,12.5
15,594,Herbalism and Medicine,2,12
15,594,Hunting and Gathering Skills,2,14
15,594,Hunting and Gathering Skills,2,10
15,594,Hunting and Gathering Skills,2,13.5
15,594,Hunting and Gathering Skills,2,16
15,594,Hunting and Gathering Skills,2,11.5
15,594,Hunting and Gathering Skills,2,12.5
15,594,Hunting and Gathering Skills,2,10.5
15,594,Hunting and Gathering Skills,2,6.5
15,594,Hunting and Gathering Skills,2,18.5
15,594,Hunting and Gathering Skills,2,15
15,594,Language and Linguistics,2,10.75
15,594,Language and Linguistics,2,10.5
15,594,Language and Linguistics,2,8
15,594,Shamanism and Spiritual Practices,2,13.75
15,594,Shamanism and Spiritual Practices,2,12
15,594,Shamanism and Spiritual Practices,2,13.5
15,594,Shamanism and Spiritual Practices,2,15.5
15,594,Shamanism and Spiritual Practices,2,13.5
15,594,Social Organization and Governance,2,14.5
15,594,Social Organization and Governance,2,10.5
15,594,Social Organization and Governance,2,8.5
15,594,Social Organization and Governance,2,10
15,594,Tribal Lore and Traditions,2,8.5
15,594,Tribal Lore and Traditions,2,8
15,594,Tribal Lore and Traditions,2,10.5
15,594,Tribal Lore and Traditions,2,7
15,594,Tribal Lore and Traditions,2,10
15,594,Tribal Lore and Traditions,2,8.5
15,594,Warfare and Diplomacy,2,5.5
15,594,Warfare and Diplomacy,2,11
15,594,Warfare and Diplomacy,2,7
15,594,Warfare and Diplomacy,2,5.5
15,594,Warfare and Diplomacy,2,8
15,594,Warfare and Diplomacy,2,8.5
15,594,Warfare and Diplomacy,2,11.5
15,594,Warfare and Diplomacy,2,13
15,623,Art and Symbolism,1,4.5
15,623,Art and Symbolism,1,5.5
15,623,Art and Symbolism,1,5.5
15,623,Art and Symbolism,1,8.5
15,623,Art and Symbolism,1,7
15,623,Art and Symbolism,1,7.5
15,623,Art and Symbolism,1,2.5
15,623,Astronomy and Celestial Navigation,2,8
15,623,Astronomy and Celestial Navigation,2,10
15,623,Astronomy and Celestial Navigation,2,7
15,623,Astronomy and Celestial Navigation,2,8.5
15,623,Environmental Stewardship,1,7
15,623,Environmental Stewardship,1,11.5
15,623,Environmental Stewardship,1,6.75
15,623,Herbalism and Medicine,2,14
15,623,Herbalism and Medicine,2,12
15,623,Herbalism and Medicine,2,13.5
15,623,Herbalism and Medicine,2,11.5
15,623,Hunting and Gathering Skills,2,8.5
15,623,Hunting and Gathering Skills,2,12
15,623,Hunting and Gathering Skills,2,14.5
15,623,Hunting and Gathering Skills,2,13
15,623,Hunting and Gathering Skills,2,15
15,623,Hunting and Gathering Skills,2,11.5
